Id,Prediction
31710,3602902.7167078727
31711,3654065.5604795013
31712,3707144.680341774
31713,3289005.226020285
31714,3131653.7086968166
31715,3708709.8592978558
31716,4084862.4803035976
31717,2280693.8964535003
31718,4468997.154085181
31719,3150333.2927980446
31720,2582987.391049912
31721,4428430.385362367
31722,5633974.658779295
31723,5033327.049378807
31724,4121497.7931510084
31725,3550734.5399380354
31726,3179300.5768884863
31727,2841396.9916865486
31728,2541188.7460238994
31729,5700635.003362898
31730,4488226.489411321
31731,3983128.268179424
31732,4871829.834535961
31733,4415955.14621175
31734,4389208.680903208
31735,3628930.0987853687
31736,4168538.9676470123
31737,3881444.339944226
31738,4678835.553759055
31739,8149965.343257318
31740,3477617.93352209
31741,4148278.4373752717
31742,3790156.5302285072
31743,4389867.132490421
31744,4142428.3373270696
31745,5218601.89441057
31746,5633588.830261642
31747,5565553.953865585
31748,2741099.4315297524
31749,4764555.047837657
31750,3725863.2803926673
31751,4656702.53513135
31752,4767879.096385392
31753,1887458.6554467522
31754,4287237.487177025
31755,3453267.5561514725
31756,4789021.02025914
31757,4056123.078306231
31758,3012080.06012313
31759,6623028.220592958
31760,5340027.810817221
31761,2928496.574296666
31762,4074703.614562282
31763,5097995.571324751
31764,3324449.8115281113
31765,2528850.1458527627
31766,2345825.997853391
31767,4658005.596691764
31768,3407792.162770671
31769,3510784.17585633
31770,3613188.8728925837
31771,4364162.175117954
31772,4236645.890226711
31773,5203729.985637094
31774,5316598.9240540415
31775,2802662.4762054537
31776,4612432.536923527
31777,3829412.9675332685
31778,4346090.178486949
31779,4172802.3355239015
31780,3476592.110034817
31781,4095506.490696765
31782,3735274.427115157
31783,4185427.0317246323
31784,4466649.72986828
31785,4415370.729039747
31786,4692889.484146907
31787,4155578.0104291653
31788,3751908.6843450475
31789,4654410.195036884
31790,3324279.8452495555
31791,4060715.2343281913
31792,4374046.913008046
31793,4663624.314498448
31794,4148949.9444938037
31795,2080461.7444333734
31796,4660043.234143157
31797,4312643.370894337
31798,4511857.575075989
31799,5821868.40364747
31800,3225158.281322782
31801,4217443.90032179
31802,2573002.012369417
31803,4328906.588292933
31804,3131653.7086968166
31805,2869471.260868312
31806,5620873.486399712
31807,3535568.533782039
31808,3506664.188069653
31809,3068043.681067775
31810,2744186.2952782144
31811,3816438.2610110557
31812,4259057.518411286
31813,4729778.212844937
31814,5074284.59672679
31815,3399938.426024117
31816,5259202.37248028
31817,4453342.458829372
31818,4821066.987044926
31819,4519494.558649723
31820,4490317.659646986
31821,2258685.585584637
31822,2404679.632214001
31823,3436076.0940989014
31824,3713499.020927885
31825,3669953.854905594
31826,4071336.235700598
31827,1940157.1511341422
31828,7471888.3885766985
31829,2470747.5649062307
31830,5368000.681893079
31831,4295774.34636333
31832,3477350.893214754
31833,3281731.22818736
31834,4444379.125091757
31835,2078560.4929381846
31836,4517658.156807224
31837,5365777.366760563
31838,2212956.6318110405
31839,3365051.1145933587
31840,4200156.278273341
31841,5007569.005614788
31842,5061482.364106328
31843,3431408.8409902337
31844,3641694.4264146895
31845,5848187.8384886505
31846,4606837.311410584
31847,3698398.569053922
31848,3148767.8276077723
31849,4284604.288678566
31850,2024944.4471987472
31851,3527757.505712374
31852,3142208.477281925
31853,3538218.041817121
31854,4226332.6614073925
31855,3278277.383391555
31856,4595812.413284774
31857,2523903.8212336837
31858,2122989.1080123386
31859,1916735.3394249342
31860,4219840.994772484
31861,10001008.750572609
31862,5926283.059339046
31863,3875442.0704566585
31864,5880062.247432428
31865,5041037.101642694
31866,3913168.2189374026
31867,4955419.707927559
31868,4651189.967199293
31869,3118900.1273262487
31870,4349594.706373719
31871,5773166.611469168
31872,4985360.593654956
31873,4880516.175316755
31874,5967977.729717215
31875,3931416.9708687942
31876,4410228.389686099
31877,3152619.946192878
31878,3216558.7405819083
31879,3816405.471246904
31880,3739748.879595116
31881,4079141.291125219
31882,4560849.073278012
31883,3890731.2064852775
31884,4159818.3985795225
31885,4468084.672243439
31886,6044500.148386254
31887,2972022.384711342
31888,6101401.722675958
31889,5398981.367587374
31890,4007397.6059107636
31891,4365613.567741179
31892,3480813.1976766405
31893,4690471.383810537
31894,5107074.520769405
31895,4657000.936347668
31896,2643878.68681037
31897,4083621.40139578
31898,3917356.302541934
31899,5169477.049888867
31900,3768754.8372159246
31901,3450639.4096565535
31902,4367643.932759311
31903,5168856.053392646
31904,1819282.8645053536
31905,4764555.047837657
31906,3500770.4438824914
31907,3725863.2803926673
31908,4241426.179877744
31909,3718375.7815177594
31910,3468613.7212539045
31911,2941661.4962151553
31912,4290615.972321969
31913,2591192.985007999
31914,3901226.4148942265
31915,3218483.1753733973
31916,4983414.958713998
31917,5158861.649332879
31918,4417697.443379608
31919,1836996.2715277816
31920,4810848.348820319
31921,4787747.616624319
31922,3500160.9965273524
31923,4013406.7737140385
31924,3689029.7941030203
31925,6601696.334130339
31926,3026256.1625240976
31927,4205778.855556821
31928,4423974.817782592
31929,5265091.753551045
31930,4187121.790728836
31931,2498904.435641915
31932,3520589.8078029095
31933,4460789.42240382
31934,4084778.4202208025
31935,5617307.114190144
31936,4451992.691728902
31937,7260373.795121854
31938,4085196.3085892634
31939,7352812.00416233
31940,5721397.689193324
31941,4163298.266849783
31942,4043535.7360632834
31943,4448342.612429377
31944,7463382.999835896
31945,4275751.311209136
31946,3298896.709977585
31947,4917670.14287482
31948,6215889.2501860885
31949,2115105.1328775417
31950,3075235.4724127958
31951,3609572.71320453
31952,4491088.700082574
31953,4259057.518411286
31954,3052031.3749247496
31955,4676432.1087354785
31956,4608120.510571686
31957,3135478.0389379784
31958,3781275.9894979997
31959,5552246.162153924
31960,4028494.2399643934
31961,4881587.160421319
31962,4191439.502991123
31963,4366669.185931121
31964,3620124.228476595
31965,3754034.6690335353
31966,2655255.0146138356
31967,3841494.37588387
31968,4126488.6237674016
31969,3020582.500072061
31970,4671347.857777567
31971,4845996.3506929
31972,3858548.076442684
31973,3218335.524442718
31974,4962287.716660097
31975,3926410.6822902006
31976,4598884.6592692025
31977,4879842.003658242
31978,3176548.7144355774
31979,6440313.288537047
31980,5434335.593541756
31981,4043535.7360632834
31982,3836017.662199569
31983,2937699.5412229085
31984,4130666.7005313514
31985,5226544.148449044
31986,4748376.535041888
31987,4525047.809804475
31988,4334216.773138706
31989,3029084.94867023
31990,4610579.105993193
31991,3408672.346924679
31992,3887630.332594235
31993,4921347.392063398
31994,6544052.877038268
31995,3988058.5225485447
31996,2769878.0365270227
31997,4494668.789569892
31998,4155677.6700557587
31999,4240598.592112793
32000,4094138.10198749
32001,5258345.852458025
32002,3362438.3419439383
32003,5071781.695035114
32004,4837426.382476462
32005,5816263.024481256
32006,5926283.059339046
32007,4892593.6577980835
32008,4312643.370894337
32009,7077911.809870265
32010,4418343.167022512
32011,7395303.017667779
32012,3806569.073355605
32013,4874483.781725478
32014,3281270.7701550666
32015,4565411.169983122
32016,3953566.546154483
32017,4199061.060582306
32018,4601237.914967592
32019,2908217.421816833
32020,3571297.1180440113
32021,2872908.5730362064
32022,3256227.6968267825
32023,6311646.728584981
32024,4307762.671999083
32025,4968386.942981917
32026,9387629.055298237
32027,2878828.2899676193
32028,3485151.925576324
32029,3770078.3045152077
32030,4391762.733971636
32031,4826348.37044001
32032,4112724.150201413
32033,4525454.559844971
32034,2098713.345978304
32035,2507277.789115889
32036,2739966.333813774
32037,3036182.374455653
32038,3978182.529075124
32039,3222259.2579864766
32040,4392798.011264663
32041,4398261.014141006
32042,3583679.2309241393
32043,6165065.730405279
32044,3646117.611354406
32045,3258716.756454406
32046,4162447.3672252037
32047,5245709.343225089
32048,3916407.064860112
32049,4153374.307305152
32050,4042155.949777102
32051,3958515.484094685
32052,4083769.1596588334
32053,4709005.557732192
32054,4494965.019029283
32055,4842458.03602131
32056,2499786.1074773516
32057,3532325.686697302
32058,4642817.325220754
32059,2519106.017556643
32060,4090615.1157152364
32061,2029602.54122171
32062,3555828.9694343945
32063,2972589.35486491
32064,3921121.7774924147
32065,3567377.345221536
32066,1979200.9740162806
32067,5907531.900590165
32068,5124811.2045429405
32069,3758643.8255889574
32070,3319369.5721195634
32071,2533383.5720091606
32072,2360469.146545962
32073,3702634.633765101
32074,1965548.488421593
32075,3781275.9894979997
32076,6238337.891986873
32077,5304361.873355563
32078,3765058.3042583624
32079,4667895.475412106
32080,2897678.384159861
32081,4324111.995952607
32082,4995169.047555206
32083,4769564.916789312
32084,3009454.255725073
32085,5136648.340534644
32086,5571167.603148546
32087,1836996.2715277816
32088,4109863.212059529
32089,4800393.335416733
32090,5114413.636121892
32091,4359394.802386565
32092,4471872.271550321
32093,2680290.0335625126
32094,3239235.855340998
32095,4334229.373887144
32096,3425741.1494248086
32097,3767306.5627155057
32098,3824907.042390714
32099,4609109.886258734
32100,5067444.108185665
32101,4965855.231956299
32102,5309933.070835154
32103,2481667.0551337185
32104,5187643.411854954
32105,3035521.4229390905
32106,4039658.1600326337
32107,4209806.792006658
32108,4612091.996712448
32109,3952461.366618423
32110,4056123.078306231
32111,4341259.395642879
32112,3709109.475256368
32113,4844465.991366305
32114,4215882.4042153405
32115,3973956.6959810886
32116,5125849.0951924035
32117,1919836.5259809596
32118,5204097.3580252025
32119,4471872.271550321
32120,4881592.619562451
32121,4573024.025616604
32122,2504966.917644274
32123,3169832.55673525
32124,4948906.215254162
32125,4313803.253231723
32126,2814434.198388283
32127,3906231.5163158714
32128,3422061.784919863
32129,4353227.6036707135
32130,2959359.390407616
32131,3452010.740118603
32132,2850795.1572364336
32133,4242467.874281746
32134,3003640.8739563352
32135,3934279.9669191963
32136,4757768.319165085
32137,3315825.95721049
32138,7481948.358484669
32139,3313609.1132814274
32140,4952098.58513315
32141,3583679.2309241393
32142,3911915.3466534247
32143,2578958.945735781
32144,2706923.9264560062
32145,5434382.493478979
32146,3740000.3280287557
32147,4851357.4386947965
32148,6554441.774240924
32149,5968637.885010667
32150,5059364.381406417
32151,5145744.781662888
32152,4700675.35199582
32153,4392731.230058971
32154,3935596.377041873
32155,5526891.909068152
32156,4640030.512643044
32157,3551277.096365473
32158,2714069.281861293
32159,3344307.047419603
32160,4592805.197098586
32161,2894862.3359313305
32162,3228100.9719110145
32163,3938382.7488823216
32164,2552045.607144858
32165,5655994.256597259
32166,3907484.14824066
32167,4919331.205737168
32168,4372420.697906901
32169,2752583.256762495
32170,3332101.1470856676
32171,4375022.416799702
32172,3377364.375529307
32173,5712852.673637338
32174,3861039.2346932883
32175,4716373.593615893
32176,6110602.628558648
32177,2967997.67159673
32178,4953167.7380901575
32179,2561863.531416718
32180,3937498.351723966
32181,3842401.551746153
32182,5131735.955184432
32183,4076405.5786178038
32184,2843354.3350658845
32185,5162242.348902858
32186,3743456.02654937
32187,4149341.780390074
32188,2642959.2241144623
32189,4693102.023525244
32190,4643786.820069675
32191,3300577.0773479817
32192,4850061.9477673685
32193,2767164.0132503817
32194,4844465.991366305
32195,2562399.5465149917
32196,2465291.5112041784
32197,3995880.923494482
32198,4509146.8561295485
32199,5907531.900590165
32200,3943398.2166581084
32201,3940243.542336647
32202,3637794.841452626
32203,3532974.617494381
32204,5036816.503544174
32205,2989199.3323601936
32206,4133721.84454728
32207,3009454.255725073
32208,4604640.259656987
32209,3419970.297619111
32210,3393360.1440176303
32211,2818929.9773095776
32212,3477343.055251405
32213,6630529.982657288
32214,4768635.58139007
32215,3724260.0225460515
32216,3495258.6928759436
32217,5108885.633524635
32218,2848506.6797108864
32219,3527787.8629195164
32220,4479422.2576419795
32221,5023664.122396935
32222,3859050.6055126237
32223,6733244.81905618
32224,2966352.2176004546
32225,6181220.511580634
32226,3323138.22841461
32227,3371272.1679186285
32228,4536601.8606695235
32229,5231730.577296861
32230,2422964.5643121493
32231,4257451.886538922
32232,4871557.118511619
32233,4364621.545074915
32234,1970260.7382940638
32235,4309498.397497188
32236,4317984.414273831
32237,1968961.24843393
32238,4274352.114405987
32239,8767042.171012668
32240,3952315.015909199
32241,3076641.420985702
32242,4572901.208225103
32243,3921121.7774924147
32244,4832322.695057612
32245,4723145.208895261
32246,5170176.707225558
32247,3480190.8399178516
32248,3811980.2928100117
32249,3579514.9398678383
32250,4359394.802386565
32251,2031612.3307165324
32252,3898181.335077196
32253,4406650.736440453
32254,2474232.308732799
32255,2098781.965759407
32256,5129080.059814028
32257,3483761.8184351944
32258,4088590.375712673
32259,5926283.059339046
32260,3027507.5745273195
32261,3843640.6258411417
32262,4736100.145520745
32263,4643786.820069675
32264,3884143.8450174197
32265,3264739.796152317
32266,4367704.735444323
32267,4514962.574691387
32268,2743837.7970878165
32269,5611162.331961121
32270,4055827.915887125
32271,3813725.0091557875
32272,4463994.061349656
32273,4021569.509343693
32274,5021642.054709983
32275,4683195.609416989
32276,4605813.798832068
32277,5017599.26197772
32278,5653312.2485655295
32279,4700633.583855038
32280,5817566.370458044
32281,4773542.795378825
32282,5404509.9101269925
32283,6336162.228363462
32284,4778531.758866174
32285,4051039.1860560654
32286,4486398.807986751
32287,3788556.203850649
32288,5552442.114013881
32289,1895620.731085618
32290,3415663.747551133
32291,4242467.874281746
32292,4533636.851371422
32293,4307111.460730299
32294,5626187.866477098
32295,4434984.098404526
32296,3290464.7687844695
32297,3695451.667985789
32298,5179048.207516675
32299,5430622.039830115
32300,5761127.933886238
32301,4240608.557877383
32302,4816716.5917534465
32303,4262132.133780708
32304,3590552.2100552404
32305,5460595.668813079
32306,4576324.099115467
32307,4436932.726228681
32308,4432178.937676325
32309,4451679.662043325
32310,4577637.166142037
32311,3568087.709064558
32312,3226578.533142828
32313,3353951.8725332986
32314,4073980.914531099
32315,5708900.957643863
32316,4855357.153377635
32317,1919010.1395164654
32318,3750306.0868773125
32319,2993911.260558812
32320,3029663.4661123618
32321,3205095.9793533534
32322,6001959.25831681
32323,3823342.726165744
32324,6001538.651033775
32325,3576506.472385813
32326,4820853.057962672
32327,3788779.120363023
32328,4383331.522661007
32329,3842236.6295391684
32330,4257316.536307087
32331,3530484.6064590313
32332,3852335.177958868
32333,2110173.7950024856
32334,3995510.0406167624
32335,4834792.226242203
32336,3976883.55026483
32337,3547592.387965902
32338,4105037.8373511825
32339,4532701.474287021
32340,3644589.277206783
32341,5960062.81691732
32342,4870072.380114278
32343,5642190.123818812
32344,4227939.871236274
32345,4196637.473601381
32346,6554441.774240924
32347,3537222.623814247
32348,3641694.4264146895
32349,3455873.624528058
32350,1810014.4186379525
32351,2896782.205052847
32352,2717426.737008804
32353,4027928.1278645745
32354,3419970.297619111
32355,3688429.8262203773
32356,2356435.5146223707
32357,2665770.3033681693
32358,4652769.936220623
32359,2890085.1801081006
32360,4341259.395642879
32361,2953407.1798687694
32362,3716200.9122094843
32363,6182628.102752008
32364,3065732.7856529355
32365,5019733.45674279
32366,4371646.091957759
32367,4334643.627808496
32368,4089261.9044054304
32369,2971524.968508441
32370,4044109.974611072
32371,3707401.355924917
32372,4231897.731928369
32373,4535649.627120998
32374,3813244.7852182034
32375,2783952.406028706
32376,3144525.0991232614
32377,3048552.7707949295
32378,4762883.775093696
32379,4523469.661585956
32380,5437882.432303593
32381,4448202.985759145
32382,4142505.562564808
32383,3440090.312767044
32384,2709190.9322915548
32385,3676031.0266624633
32386,4223026.557188203
32387,2680290.0335625126
32388,4761300.173497738
32389,3986544.3731236113
32390,6076333.375237261
32391,6536963.0326448
32392,4063429.7070950493
32393,4982650.441682137
32394,3543755.247150671
32395,3657425.0351189803
32396,4442072.251604892
32397,3603433.8286015894
32398,4030091.4771533697
32399,1850101.4655687541
32400,3847627.8445706908
32401,3449878.1901083
32402,3347576.59190612
32403,6732882.269454132
32404,3117981.4876373755
32405,2552323.47465685
32406,3992789.067363151
32407,4034686.654435553
32408,4367643.846083269
32409,3794730.901695968
32410,2719940.7152921925
32411,4689061.088478301
32412,4018747.6930718296
32413,2380975.3566810302
32414,4130666.7005313514
32415,2378192.6973959412
32416,2196762.3825839437
32417,3775666.940755012
32418,3313609.1132814274
32419,2543594.173820936
32420,2728565.158527949
32421,3509287.1923972783
32422,4809564.971404455
32423,5062471.37851891
32424,3459064.0931598474
32425,2597078.817408313
32426,4696746.398635592
32427,5575193.370390766
32428,4500362.953370303
32429,4311158.261086805
32430,2989925.8121549757
32431,4185809.175873416
32432,2327101.269392688
32433,3921121.7774924147
32434,4375022.416799702
32435,4009853.3531647767
32436,3985051.300338133
32437,3703940.7665273244
32438,4173546.8282953333
32439,3078394.329759798
32440,3420335.285013634
32441,2805183.873871767
32442,4567903.910721499
32443,3601271.3957768837
32444,3218483.1753733973
32445,4481889.465804595
32446,4489044.824960219
32447,5552588.593290705
32448,3474422.5560482545
32449,3811470.0778767536
32450,4713006.78665733
32451,2896782.205052847
32452,3872454.3069417453
32453,5633680.983364353
32454,6903900.049983137
32455,4121239.985923601
32456,4995056.734561849
32457,3304945.6542799138
32458,5854110.35568034
32459,6563248.766815725
32460,4952284.6763001615
32461,3765961.7996114474
32462,3691471.9886166565
32463,4439937.801474148
32464,3931488.369877813
32465,5249372.088690819
32466,3726762.110024144
32467,9141890.656260956
32468,2754246.5620145733
32469,4350563.820031116
32470,7352812.00416233
32471,3707070.635041788
32472,5070724.393755659
32473,4377122.771602706
32474,3935807.3222458987
32475,4269247.119825155
32476,4051870.9856531024
32477,3180623.410132151
32478,4643817.571758866
32479,3241188.3351310547
32480,3539063.9013117296
32481,3287162.747978201
32482,4179214.2475000233
32483,3600808.055662634
32484,6001538.651033775
32485,4214431.657365671
32486,5655155.498920731
32487,3479845.546802492
32488,3852578.908828801
32489,3327673.7984161917
32490,4440865.780230762
32491,4322746.894882504
32492,3422397.312394573
32493,4161207.65880517
32494,3975157.4396640803
32495,4602453.512522869
32496,2400426.065546954
32497,3829429.5972951124
32498,3179577.2417661524
32499,6186002.249757725
32500,1947196.780075141
32501,2725410.799724549
32502,4166366.3459100523
32503,5518729.692038301
32504,3646133.010520965
32505,1963608.5445340069
32506,2681802.8378389343
32507,6519021.548959177
32508,3103454.633501839
32509,2394278.91389956
32510,3763525.2104986305
32511,3217747.258102128
32512,5096566.012366704
32513,2539059.065008671
32514,4612560.026984334
32515,4499293.968752557
32516,3777605.2506291545
32517,5336742.672496429
32518,5304459.419248855
32519,3482560.8918037983
32520,4559015.6257081395
32521,4073966.457448536
32522,4076405.5786178038
32523,1887458.6554467522
32524,3835055.3041959116
32525,4501910.494338654
32526,4216084.110610571
32527,4423001.458982803
32528,1955304.6892040018
32529,3952796.2795050074
32530,5393501.319698495
32531,4291420.737667243
32532,4960659.7409120565
32533,4527925.579476567
32534,4717383.5413071485
32535,3316515.080494195
32536,4297315.833716625
32537,4392944.021346513
32538,3345807.3147376026
32539,4475090.194764065
32540,1916834.2304285234
32541,3236685.278860633
32542,3415145.8521701936
32543,4962287.716660097
32544,4328748.502623132
32545,2816533.056962086
32546,3540234.454178774
32547,4123459.616626024
32548,4709206.333605591
32549,3610745.370100347
32550,3778926.1988772405
32551,5124932.125166996
32552,2871973.2764373627
32553,3737220.658816258
32554,4914044.091000379
32555,5829194.805683056
32556,5157667.116378421
32557,4436062.2340773335
32558,2361992.934981482
32559,3535655.2390793315
32560,2999873.7372334986
32561,5106321.844289516
32562,5089078.271148473
32563,4275682.841859102
32564,4071336.235700598
32565,3366203.922466992
32566,3532414.963578217
32567,3953173.7980934437
32568,2987959.3675352093
32569,6633968.859306005
32570,3418947.171936419
32571,4356588.294274443
32572,5455334.377067372
32573,3485643.8631042815
32574,2556249.2215616438
32575,4962287.716660097
32576,5718046.491735102
32577,6445434.076166631
32578,4498360.522271187
32579,4415416.261594806
32580,5096902.661599263
32581,4468997.154085181
32582,2033224.3935643842
32583,1790598.6094907355
32584,5090404.458151651
32585,8054080.333838846
32586,4495999.190205338
32587,3346459.6342675583
32588,3755187.7452379097
32589,2130178.2393165105
32590,5582478.170814099
32591,2528850.1458527627
32592,4999417.94952278
32593,4609248.314390769
32594,3468266.0192667725
32595,4502235.764741649
32596,3945223.0327198096
32597,3691852.354110555
32598,3345807.3147376026
32599,3773354.867534967
32600,5467611.137024471
32601,3537754.858139084
32602,4576595.524301313
32603,3568439.154083943
32604,4364232.4940947285
32605,5108885.633524635
32606,3798055.4922066107
32607,3901457.1972817695
32608,3870311.4765708623
32609,4022273.372315372
32610,2923446.146807331
32611,2978146.8944219844
32612,4645076.212619384
32613,1839634.1403440982
32614,2785696.028574122
32615,4661199.134310429
32616,3882783.808402541
32617,3482562.91664028
32618,5114247.339268425
32619,4060715.2343281913
32620,2885446.2427912066
32621,4057861.656047441
32622,4588165.436261656
32623,6360269.581959595
32624,5462154.214089183
32625,4672392.079188962
32626,4486477.641016069
32627,3319543.776445121
32628,2396213.838026336
32629,4376529.620874268
32630,5872592.850910779
32631,4135117.7005746556
32632,4098314.6755245044
32633,3601025.5294607943
32634,1828671.5889357026
32635,1984985.9970882155
32636,3700026.562256186
32637,3851808.8416804494
32638,4040150.123959271
32639,3281145.075946037
32640,4260596.705740679
32641,3734400.7590162233
32642,3780018.0700140535
32643,3861539.316117469
32644,4217348.590975472
32645,3712613.129575676
32646,4418235.543179622
32647,6269148.381943809
32648,3906839.782203992
32649,4307287.487834592
32650,3434114.332747673
32651,5705714.937027181
32652,4145179.527292108
32653,1921154.7149118758
32654,4938302.197441829
32655,3030292.500724527
32656,1968745.4258433979
32657,3832651.139009824
32658,5036501.03766262
32659,2849895.7339438954
32660,4419261.322989805
32661,3329142.431201867
32662,3929522.435081677
32663,2642994.2404591898
32664,5461987.336992173
32665,5060367.014661377
32666,5291239.083813592
32667,4115930.3862779485
32668,2553137.027584712
32669,4084014.0909648584
32670,3362383.071472267
32671,3395483.435719113
32672,4431727.839903577
32673,4029417.444060817
32674,4628307.436154478
32675,6445434.076166631
32676,5557286.962406952
32677,4039215.9881757842
32678,6481509.470140239
32679,5304459.419248855
32680,4054404.2907914757
32681,2537051.416724504
32682,6963641.498642993
32683,2611565.5816027606
32684,8251898.362914707
32685,4288023.152972961
32686,4700675.35199582
32687,4138109.3534580865
32688,4210018.974238778
32689,3165057.966096292
32690,4743387.024490096
32691,5348387.076276442
32692,4275843.297733646
32693,4221726.908368781
32694,2743837.7970878165
32695,3364926.328520398
32696,3128931.2690525
32697,3037335.9134739744
32698,3383783.3195738485
32699,2212623.4256521985
32700,3083138.9987336467
32701,3795958.6675997004
32702,5540281.69811299
32703,2698162.4452832206
32704,5342113.613272841
32705,8693266.482481876
32706,4341406.875295803
32707,5441067.335708122
32708,4236645.890226711
32709,4227592.365490036
32710,3442106.4028997007
32711,4090615.1157152364
32712,4369040.239168734
32713,3547772.6531727426
32714,2407598.6200234215
32715,4566871.530594689
32716,4863839.088974584
32717,2980944.905601728
32718,4404448.376763008
32719,5365115.81928805
32720,4606345.7273422815
32721,4201650.218644977
32722,3714264.9928251593
32723,4535118.296493242
32724,4945640.815758409
32725,3992233.8955034697
32726,2707641.1371589433
32727,3308438.2567355153
32728,4189223.797490786
32729,3398795.4245365253
32730,5299381.276540238
32731,7150178.964719708
32732,3118766.8008057643
32733,4469906.171982024
32734,3059126.5826072954
32735,3392190.772181536
32736,4098524.3807095354
32737,4980277.911269885
32738,5062471.37851891
32739,1812076.5195024128
32740,2983512.094412582
32741,4823974.369058343
32742,5019733.45674279
32743,2915531.5374589507
32744,7514830.62473413
32745,3725512.282036478
32746,4084061.709401956
32747,4638788.366257158
32748,3900194.3898830223
32749,3533611.239884014
32750,2811366.9693371374
32751,3823412.742232178
32752,4554274.705238329
32753,3977255.026312449
32754,3745891.1267208024
32755,4666804.851008236
32756,2795628.2321979413
32757,3500731.5002361513
32758,4062957.4519208726
32759,3770643.7738051643
32760,4385923.041218039
32761,4221561.70129023
32762,2781299.7187120593
32763,5417425.632265167
32764,2689478.5685538384
32765,5682170.161674526
32766,4296426.420885925
32767,4156490.6561742616
32768,3497962.0028571934
32769,3942663.8873962145
32770,3076412.5748262284
32771,5266968.036636702
32772,3853648.2545430046
32773,3248426.721267023
32774,4460893.199360529
32775,3747144.45834816
32776,5862058.197420486
32777,3314807.058140163
32778,4892677.233019289
32779,3960980.586093802
32780,4350563.820031116
32781,5218710.504593678
32782,4154001.850920462
32783,4529354.365136362
32784,3354547.6471581236
32785,2649783.2515247595
32786,5351983.039082718
32787,7843853.826903821
32788,4419443.638020883
32789,4228883.0373598095
32790,3965418.282521373
32791,4397184.720740539
32792,6038018.35905205
32793,3274045.6390101933
32794,3663820.51780686
32795,1984642.727038903
32796,5582794.965885394
32797,4314240.641959623
32798,4968176.388066716
32799,2769491.7679335736
32800,3500775.4904339486
32801,4977600.132644253
32802,3884259.265018637
32803,3180144.394781493
32804,7381713.156220105
32805,3314807.058140163
32806,1935675.1440854385
32807,5208467.09452054
32808,3861554.8434709962
32809,4877310.431088443
32810,5396112.889196206
32811,4642632.751322348
32812,4498166.691903699
32813,3631454.8503138702
32814,3690884.417803221
32815,4947830.8450957425
32816,3218335.524442718
32817,3261436.3042269214
32818,4331136.14727057
32819,6257546.57863463
32820,2908217.421816833
32821,4730621.1999569405
32822,4302503.692338734
32823,4292174.598649453
32824,3344496.9841236933
32825,2886313.1378787262
32826,4321365.628521524
32827,3653446.529205553
32828,3759796.2377775186
32829,3534741.301860964
32830,2741198.6326968083
32831,1948330.6447066471
32832,2791366.1649788795
32833,4587755.388212852
32834,3977255.026312449
32835,3088070.2329697753
32836,3988058.5225485447
32837,2511340.6102640564
32838,2657518.3518069005
32839,3414078.246885089
32840,2846928.4057584484
32841,3897035.374536001
32842,3915502.149577984
32843,2370290.516387237
32844,4185122.5486263474
32845,3116684.6112410063
32846,3653610.192651679
32847,4655638.463866335
32848,4391762.733971636
32849,4273382.1773109585
32850,4511003.492361213
32851,4168538.9676470123
32852,1841966.7667904384
32853,4841940.489708776
32854,2846670.656130873
32855,3980830.556597254
32856,4437239.3738612
32857,2565312.726293583
32858,4209099.949675181
32859,3615855.665871689
32860,3649163.527652889
32861,3009454.255725073
32862,2641185.1615908477
32863,3925803.946092418
32864,2648429.8901080014
32865,4454235.120366267
32866,3960271.441757084
32867,2604270.6577205705
32868,4827855.388164101
32869,3469448.7531616413
32870,4081297.83950323
32871,3952461.366618423
32872,2707444.200206215
32873,5419471.9083972145
32874,2834516.1606859365
32875,4684430.488422902
32876,4286961.326698031
32877,3727247.205026469
32878,3682577.669849059
32879,3361781.540437565
32880,5423893.277530064
32881,3191792.7296551024
32882,1936382.8369160607
32883,3620124.228476595
32884,3116684.6112410063
32885,8828429.487270806
32886,5248815.149725863
32887,4708332.770134306
32888,4074264.986430402
32889,4282784.667396759
32890,7262805.498520719
32891,5337830.4689370785
32892,6108614.579018409
32893,7271159.264711633
32894,4506401.626596158
32895,3187874.247861813
32896,5131431.270661312
32897,4626290.157256174
32898,4604982.727988569
32899,4059434.368394579
32900,3603433.8286015894
32901,4563770.161404704
32902,3972998.1515227966
32903,4995169.047555206
32904,4899547.36281816
32905,3917903.72144375
32906,4090136.122475084
32907,3477491.0687168683
32908,5907531.900590165
32909,4602453.512522869
32910,4490967.250553432
32911,8643395.425323807
32912,4764181.849845294
32913,3496090.1001689755
32914,3389786.9725333075
32915,4301806.902014647
32916,4347787.578037632
32917,4053293.7794153993
32918,4335884.158387551
32919,2894862.3359313305
32920,2417222.7710302523
32921,3389472.2400764283
32922,4069073.8600451397
32923,5042792.655592855
32924,4332296.937687196
32925,4386695.086182056
32926,5861301.385423361
32927,3799676.573960615
32928,5534537.561032746
32929,4842166.579066099
32930,3136486.401673613
32931,2971554.693223723
32932,2768808.418834393
32933,3593646.3394115474
32934,4063281.0313583557
32935,5021642.054709983
32936,3884387.748343177
32937,4462927.569672669
32938,4689322.911863445
32939,3402506.1647292282
32940,4448461.58588829
32941,4670350.909535544
32942,7879823.522691687
32943,2740834.3909235643
